index,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
158539,ef8da281c9c0cfa8,"""

Nits and Appreciation from Robert Steele

1)  Second ranking civilian:  at the time there were about 25 civilians in Marine Corps intelligence.  The top person was John Guenther, an SES-6 who had been there forever.  I was the second, as a GM-14.  All others were GS-09 to GS-13.  It is an accurate fact.

2)  On the Drug War film, I did not volunteer.  The film producer got in touch with me because of my Amazon reviews, eg. LOST HISTORY on contras, drugs, and CIA, and asked if I could come to Los Angeles for filming.  I agreed provided he would pay my expenses, which he did, and I volunteered my time.

3)  The COLLECTIVE INTELLIGENCE book is my first book to be published that does not have my name on the cover.  I am turning now toward nurturing and aggregating others and although I have three chapters in this book, recommend it be listed.

If anyone wants to engage in dialog leading to improvements of this page (for example, my three most recent seminal articles on OSINT are at www.oss.net/OSINT-S, www.oss.net/OSINT-O, and at www.oss.net/HILL where my article on """"The Open Source Program: Missing in Action"""" is being read by virtually everyone either planning to attend or deciding not to attend the DNI OSINT conference

I also wrote the Joint Military Intelligence Training Center Open Source Handbook, and the Special Operations Forces Open Source Handbook, as well as the NATO Open Source Handbook, and will create stubs for the first two, should anyone wish to link to them.

My email is bear xxx oss dot net

Best wishes,

  """,0,0,0,0,0,0
158487,ee9fc2eb3d55ecdc,"Why don't we put this matter up for arbitration and let others figure out the motivations for your edits both here and on the Sweetest Day page. After all, it is in the best interests of Wikipedia to determine whether or not industry is using Wikipedia for profit.",0,0,0,0,0,0
108053,418e4129f6df703e,"""

Vjmlhds- I would try to avoid telling another editor how to edit whenever possible.  If an editor adds unverified content, you could always add a  or  template.  Ashbeck- it wouldn't hurt to better familiarize yourself w/ the site's basic conduct guidelines.  ''' / talk''' """,0,0,0,0,0,0
127952,ac528d4ec4bfc165,"therefore you are a pedo, you fuck little boys",1,0,1,0,1,0
14025,24fb0073dc4b7064,"HOLA FUCKER RETARD WHO HAS NOTHING BETTER TO DO THAN DO WIKIPEDIA SHIT 

FUCK YOU ASSHOLE",1,0,1,0,1,0
24208,3fedcda6d45515e4,Mmmm thanks for the informative explanation.Jase,0,0,0,0,0,0
83854,e06865d71c16785b,- Template:Spam3 >,0,0,0,0,0,0
76966,ce1b3aad162d0d2c,It's not that you are automatically wrong or right if you post anonymously. It's just that more people will listen to you if you build an identity.,0,0,0,0,0,0
101139,1d597dd940d0318c,"WOW a bit over the top don't you think? 

ah, Nice!!!!  I've been banned.  So afraid is Wikipedia of a right wing point of view that they have banned me.  Need I point out to you that I WAS ATTACKED FIRST!!!!!!  That stephy person made her little comment about playing in the sandbox, so sorry if I defended myself.",0,0,0,0,0,0
118757,7aaf21fadeed6ebd,"September 2012 (UTC)

Umm... You shouldn't trust NickAndMore.com, because it is probably the least reliable source on the Internet. So SB WILL end with Season 9.

Oh and you happen to be talking to the wrong person, people who like the SB eps of 2005-present are losers! 71.64.6.46  00:15, 19",0,0,0,0,0,0
153722,a18399a0e8d1d594,""" May 2011 (UTC)
Consensus does appear to go that way but it looks like """"no consensus"""" is also close. However, those dissenting point out the other names are still more prominent. That was not mentioned in the opening statement but has been brought up by more than one editor. We actually have a previous version of the lead with all of the more prominent names listed so we can go back to that. I still don;t mind saying """"Gaza Massacre"""" in the lead (it is verifiable) as long as prominence is taken care of.   05:24, 11""",0,0,0,0,0,0
126116,a27782889fe08c74,"""
Some more choice words:
.
The arbitration case is Wikipedia:Requests for arbitration/Macedonia 2.   To find out what our friend has been up to you can go to Special:Diff/694047903#A little ditty, click on the link to """"God bless you, Katie!"""", and follow the links from there. 86.149.11.231  """,0,0,0,0,0,0
157846,e47b116713992fbe,""":::: There should be some priomordial quality mandate.  Wikipedia should want quality verifiable references.  If [WP:VER] is intended to be weaponized then a bot could be made that deletes pages and sections based on whether the section contains an insufficiently prestigious reference.  Treating WP:VER as an intentional algorithm would allow an attacker to delete perhaps as high as 90% of wikipedia without even needing to look at the content.  No one could invoke any objection to the mass deletion if the literal interpretation of WP:VER is the most important rule on wikipedia.  Vandalism becomes impossible if criteria for removal applied to a science page can be robotically applied to a philosophy page.
 The above attack would meet a common sense interpretation of vandalism.  The only possible protection from the mass deletion attack is if [WP:VAN] is considered to have higher priority for literal interpretation than WP:VER.  There should already be a common sense acceptance that Vandalism is more dangerous and objectively assessed than the quality of referenced material, and as shown above, rejecting the statement binds wikipedia to a suicide pact.  Its my view that the recent deletions are indistinguishable from robotic vandalism and they deleted high quality and verifiable references based only on the content hosting platform.
 If Vandalism and Verifiability are to be equally considered in actions, then restoring the content and tagging it as needing better sources should be done.  Also if there is to be a defense from robotic deletion of the majority of wikipedia, then """"deletors"""" that have shown no previous contribution to the page should be treated more suspiciously than those who have helped build it.

""",0,0,0,0,0,0
72207,c14c513c63ffaacd,"It's good that we did get that out of the way. It was such a pain in the ass to divide his history up in the first place, that each time you inadvertantly undid it, I went back and had to repeat my edits. The article was also a pain to organize, too, with all of the pictures and the character box giving giant blank spaces when pictures are floated to the right. Also, when you leave a message on my page, again, please try to not put it in my archive box. That was just a giant bold mess (don't forget to sign your name with ~~~~ either).",0,0,0,0,0,0
3785,0a1dbf3c852dd3d0,"B_Verkin_Institute_for_Low_Temperature_Physics_and_Engineering 

Jeez man, give me a few minutes before you nuke the page Lolz. 
I'm in the middle of building B_Verkin_Institute_for_Low_Temperature_Physics_and_Engineering. We had 5 articles redlinking it, all trying to use different spellings. I unified those links. I saw another half dozen articles mentioning it, that could be linking it. I decided to pull over the Russian copy of the article. How about you pull off the deletion tag and check back in an hour or two?",0,0,0,0,0,0
22653,3bd328fc750dd201,"Deleting my links
I have nothing to do with that site- I saw the video format a few months ago and added it to Asturias and went back today and saw it was deleted and thought I would add it to a good few places. It is a useful resource and in a modern format for people like me who visit Asturias. Seems crazy that I add a useful link to a travel guide and you delete it because the site is commercial- loads of links are to commercial sites but they happen to be useful.",0,0,0,0,0,0
111231,530facb14c130f7e,"Wage Slavery in Canada Today
Shouldn't this article mention the wage slavery conditions prevalent in Canada today? Such as the countless ads, for example on Craigslist (anytown) Canada, calling for 'live-in caregivers' where pay is $8.00/hr and they charge you rent?  Slavery is alive and well today, only difference is you are paid just enough to scrape byor less.  Fore example say you live in Vancouver, BC and you work at any minimum wage job8.00/hr, which after taxes nets you $1,000/mo. Ohby the way a studio flat here costs $1,000/mo. so hope you have a trust fund to draw upon if you are paid anywhere near minimum wage in BC. Mountains here are nice though! I'm sure they're trying to figure out a way to charge us all for looking at them...we should have to pay a corporation for this privilege, shouldn't we? Yes, most definitely!",0,0,0,0,0,0
150261,6939eeaf5ebf9781,"""
Oh yes, you should ask him again. He copy-edited """"1+1"""" for me and it was flawless.  (talk / ♫♫Give 4 a try!!!♫♫) """,0,0,0,0,0,0
144218,09e0b49e54a45851,"""

 Please do not vandalize pages, as you did with this edit to Coal. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
142389,f9a33877851f291e,"Aeroports de Paris HQ.jpg]] is double-tagged as free and non-free
 Image [[:File:Amazingracelogo",0,0,0,0,0,0
23283,3d81616eccf56e0e,This is just shocking.,0,0,0,0,0,0
94414,fc7b8f6a7ad8a14c,2006-07-03 emptied page until section Berlin start 2006-06-06.,0,0,0,0,0,0
20426,35ea6402615dd1a4,"HELP ME! 
Hello Josh, I hope you remember me! You were one of the first people to welcome me on WIkepedia! I was completely shocked and overwhelmed at the attacks I was getting from all over. I now don't know who o turn to and what to do! I need help with using Twinkle and I think a patroller has put my article up for deletion. I am at my wts end as to why I am being targeted. Please Josh help!",0,0,0,0,0,0
22390,3b16d23f9a76f491,"""
 Blocked for sockpuppetry 
""",0,0,0,0,0,0
50837,87eb368b72e73f22,physicsyo yo yo dog!!!!!,0,0,0,0,0,0
148624,4f820851f7896d17,"Alleged conservative bias mentioned in opening paragraph
This does not belong in the opening information for the network. We can use multiple sources to mention the alleged liberal bias of MSNBC, CNN, ABC, or CBS - yet none of the articles for those networks contains this claim in the opening paragraphs. I think I will move it somewhere else in the article 24.27.151.226",0,0,0,0,0,0
125401,9ebf5c56a9ca65aa,"In-Flight cell phone use 

Try it sometime.",0,0,0,0,0,0
81117,d8f9841f88bede76,"""

 To Clarify: 

I just re-read some of my replies to you BB and in my usual manner i think they may have come across as """"rude"""" this was not my intention and i just thought i would say - without trying to sound condescending  - imo   your questions are well thought out and reasoned. I have not answered your questions about whether I think Otis would have passed peer review for the simple fact that this would be my opinion. As difficult as it maybe to believe, I try to keep to what is cited by others. My personal opinion or background means nothing in WIKI- and this is how it should be )  """,0,0,0,0,0,0
61520,a4a6d7b08367575e,"You are correct about Obama - I misread the first part, but for the time being, the contretemps in the basketball game still make him notable as he has had internation exposure as a result. His fifteen minutes may be ending, but it's too early to delete or merge the article in my opionion. Thank you for the correction, and I will modify my comment accordingly. Many thanks.",0,0,0,0,0,0
5652,0f1f06e52adee464,You deleted my comment? Fucking pussy.,1,0,1,0,1,0
32915,57941a96601b4bd0,"Led by Fred Phelps 

Since Phelps dies earlier this year (2014), the second sentence needings changes from 'The organization is led by Fred Phelps' to 'The organization was led by Fred Phelps (who has since died)'.",0,0,0,0,0,0
38938,67df9dfda5186066,"I believe that quoting the letter in this article is inappropriate, and contrary to the NPOV policy.",0,0,0,0,0,0
60653,a25d91fd6169be04,"I'm not sure what you wanted to say with that, did anyone remove the name Piestany from the article?",0,0,0,0,0,0
14491,2641f86276b65eaa,"Assholes 

On behalf of all Americans, Canadians, Japanese and other countries who have yet to see it, thank you for spoiling the fucking movie.",1,0,1,0,1,0
115149,67b5979325ecd49c,"suya (by russian letters шуя) — capital
chalibus (чалибус) — steel
eburnus (эбурнус)  — white
amazon (амазонка) — conyugicida woman
don (дон) — water",0,0,0,0,0,0
144176,08f832f687b4f469,"Not anymore. You could rename the site to Suckipedia?? I have a source that justifies the name change to Suckipedia, it's right here.",0,0,1,0,0,0
77083,ce75b2d4fd61606d,"""

 It's OK, we've resolved it and found a solution.  Nick will post edit requests so that other members can use the source instead.  A bit like an insider giving the scoop so that we can be as near-accurate with the article as possible.  If that makes sense?   Mᴥuse """,0,0,0,0,0,0
15477,28db4c35f1e79e50,You deleted the article for The Last Block in Harlem. Can you take it out of Google Search now. It is distracting.,0,0,0,0,0,0
124772,9b870d6a63f0a3ba,Of course no one responds when I say that since they're too scared to show themselves.,0,0,0,0,0,0
44545,7700dd3c911242cb,"""

fair enough re: """"argumentative style"""", and perhaps it's easy for me to opine while not doing any editing myself, but i did not think it was appropriate for whichever editor to delete all mention of the information from the website i mean.  """,0,0,0,0,0,0
43061,72df27aef1d425ee,"The Mongols are a Siberian people. They are for all intents and purposes a North Asian people. Mongolia can be classified as both East and North Asian so I don't see what all the fuss is about. North Asian is more accurate, however, as the Mongols are more concentrated in the northern parts of Asia than its eastern parts.",0,0,0,0,0,0
31458,5386f573a810a89c,Yeah I've got some history with our zealous young editor. Give him some relief though as I don't think we have too many young editors on WP and it would be a shame to scare him off. Also your edit comment was rvv which was inaccurate and is why I jumped to conclusions.  / (talk),0,0,0,0,0,0
62209,a6683f9e77e4bd93,"About some changes to the article 

I'm sympathetic to a couple of the changes here, disagree with others:

http://en.wikipedia.org/w/index.php?title=Haymarket_affair&action;=historysubmit&diff;=436514314&oldid;=435546745

But these changes should cite sources rather than assertions, and should be discussed on the talk page.",0,0,0,0,0,0
133232,c8d801e14579c7fd,"You're my hero 

GO FUCK YOURSELF YOU FUCKING BOYSCOUT",1,0,1,0,1,0
145219,18fd47138ad15efb,"Wiki freedom 

There are lots of forums for complaint around here if you think your article was unfairly deleted. Creating a second article to complain is simply viewed as vandalism. Cheers.",0,0,0,0,0,0
53217,8e463d09f513010d,"""::Keep an eye out for erasing of that image by anon IP's. They seem to be at it again.  (talk) 

""",0,0,0,0,0,0
68029,b5faa501c280dab4,"Not necessarily appendant.... 

It requires Shrine membership, not Blue Lodge membership, and does not necessarily have a wide enough existence to warrant the appellation.",0,0,0,0,0,0
64712,ad2f4eef19599d26,"Qualifications to be President of the United States 

The U.S. Constitution, as it stands now, does not allow a woman to be president of the United States.  The reason being Sections 1, 2 and 3 of Article II make it very clear by the use (twenty times) of the masculine pronouns, “he” and “his” that the drafters intended that only a man could be president.   The drafters intent is further evidenced by the fact that they did not give women the right to vote plus who among them would have thought that a woman could be Commander in Chief of the Army and Navy of the United States?",0,0,0,0,0,0
78163,d13971d59117121b,":HT48RXX I/O type series
A tag has been placed on HT48RXX I/O type series, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read the general criteria for speedy deletion, particularly item 11, as well as the guidelines on spam. 

If you can indicate why the subject of this article is not blatant advertising, you may contest the tagging. To do this, please add  on the top of the page and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would help make it encyclopedic, as well as adding any citations from reliable sources to ensure that the article will be verifiable. Feel free to leave a note on my talk page if you have any questions about this.  / talk / contribs",0,0,0,0,0,0
105635,353834de25d82abe,"Here is my proposal based on comments above to replace the first two sentences of the Disputes section:
In 1991, Werner Erhard “… vanished amid reports of tax fraud (which proved false and won him $200,000 from the IRS) and allegations of incest (which were later recanted).” [ref to Time]  The March 3 1991 60 Minutes broadcast of these allegations was later removed by CBS due to factual inaccuracies.",0,0,0,0,0,0
75613,ca4c8837f0b72701,"The mainstream view has never stated that fascism is a form of socialism, its the opposite, its a form of conservatism.. Form of socialism?? Do you even know what socialism is?? Secondly, he bashed liberal democracy, you can still be a democrat in theory and oppose liberal democracy.. Your discussing this from a liberalist point of view. And no, many refer to fascism as having democratic goals in theory.",0,0,0,0,0,0
83080,de404f78ea5596e5,Anna linkin lovesssssssssssssss kingpin she slept with him last nite and she cheated.,0,0,0,0,0,0
14201,257b71efb0bfaf9d,"We should create a page for custom buttons! Thanks for the translation, I will put it on the translations page.",0,0,0,0,0,0
99203,12a6f2c03c180cd7,"""::::: """"Indisputable""""? I'm sorry but WP does not recognize your or any editor as having the power to declare a matter under dispute as """"indisputable."""" I'm disputing it, based on considerable experience with PCs sold as complete PCs. I'm talking in particular about the models that are installed on the high tens of millions of corporate desktops in the US alone. PS/2 ports are like hen's teeth in that environment and these machines vastly outsell motherboards sold as components or high-end PCs sold to gamers. 

 Re. consensus, it is most decidedly not a """"numbers game."""" WP:CONSENSUS is not based on voting, but on logical arguments: 
Consensus is determined by the quality of the arguments given on the various sides of an issue, as viewed through the lens of Wikipedia policy.

 See also WP:NOTDEMOCRACY: 

Wikipedia is not an experiment in democracy or any other political system. Its primary (though not exclusive) means of decision making and conflict resolution is editing and discussion leading to consensus—not voting.

 And as for consensus vs. policies, see again WP:CONSENSUS:

Consensus among a limited group of editors, at one place and time, cannot override community consensus on a wider scale. For instance, unless they can convince the broader community that such action is right, participants in a WikiProject cannot decide that some generally accepted policy or guideline does not apply to articles within its scope.

 In short: Nobody has presented a RS for your claim, so it doesn't matter how many people agree with you. So far your argument has consisted of a survey of specialty products from one online vendor, followed by numerous instances of """"argument by vigorous assertion."""" WP:RS requires more than that.   

""",0,0,0,0,0,0
42739,720bfd093747109e,"The main symbols of Kuching are: Cat statues, the state assembly building, The Astana, Sarawak state museum, and Fort Margherita. If you are able to include more photos, Kuching waterfront is also a good inclusion.",0,0,0,0,0,0
77957,d0b852fde52514dc,"""

 Errors in citations 

Citation 5: Cite error: Invalid  tag; name """"ramAn225"""" defined multiple times with different content (see the help page).
Citation 23: Cite error: Invalid  tag; name """"avzone"""" defined multiple times with different content (see the help page).""",0,0,0,0,0,0
51091,88a7c06e80667a77,"Disputed non-free use rationale for File:Nobody Sees MV.PNG
Thank you for uploading File:Nobody Sees MV.PNG. However, there is a concern that the rationale provided for using this file on Wikipedia may not meet the criteria required by Wikipedia:Non-free content. This can be corrected by going to the file description page and adding or clarifying the reason why the file qualifies under this policy. Adding and completing one of the templates available from Wikipedia:Non-free use rationale guideline is an easy way to ensure that your file is in compliance with Wikipedia policy. Please be aware that a non-free use rationale is not the same as an image copyright tag; descriptions for files used under the non-free content policy require both a copyright tag and a non-free use rationale.

If it is determined that the file does not qualify under the non-free content policy, it might be deleted by an administrator within a few days in accordance with our criteria for speedy deletion. If you have any questions, please ask them at the media copyright questions page. Thank you.",0,0,0,0,0,0
52260,8bdb2d6b7a69886d,you gotta be kidding you arrogant SOB!,1,0,1,0,0,0
73896,c5b654b4e36c7ca3,"""
 Really, I have no interest whatsoever in helping you promote your business more effectively. I don't have a """"vote"""" and you don't need my approval of edits to that article.   (call me Russ) """,0,0,0,0,0,0
150632,6f51296b928b4bf4,"""

 re """"I thought he was kind of a dick yesterday"""" 

Well, maybe. The page was created a joke (see the edit summary of the page creation, for instance) and while we don't have a CSD criteria for """"joke"""" it's reasonable to treat trollery as """"tests"""" (""""A page created to test... Wikipedia functions""""), in this case to test the deletion process itself. It could reasonably have been nominated as """"vandalism"""", or as a """"hoax"""", or in this case (and if you wanted to take it seriously) as an attack page. So that's four criteria right there. But it's not really exactly any of these things, so....

I don't know. We used to have BJAODN, but since that's not allowed anymore, there's no real fun in running these through AfD, so they should probably just be hoovered up. But whatever.   """,0,0,0,0,0,0
89696,eff53953342acf11,"- Everyone is missing some valuable information / pitfalls.  Let me explain:

1.) The Federal Governemnt does not automatically repay any loan deficiency, a lender can file to have any deficiency paid them via the Federal Government i.e. the FHA reserves the right to pay or not pay any shortfall

2.) These loans are extemely expensive for seniors and until regulated or limited more heavily I think they should be avoided i.e. upfront costs are absolutely too high!

3.) You may get 60% to 70% of your equity in monthly installments / payments but, you are also loosing equity in that the interest (you are not paying) is compounded on the back of the loan.  Interested is paid on the principal balance (growing each month) but also compounded on top of interest on top of interest.  So, when you get to the end of the loan you may have given up 30% to 40% of your homes equity to obtain a fraction in a monthly payout / installment.  It would be wise for seniors to sell instead of taking on this risky loan program.

4.) Seniors / borrowers of Reverse Mortgages also get hit with a monthly fee.

I think the pitfalls need to be clearly listed here so that seniors can see all the facts.  The fact is that they are only givin' the positives.",0,0,0,0,0,0
31158,52c00494a65a3e24,"""

Perhaps you should actually read the sources before claiming OR and POV? And """"source says workers welcomed with flowers"""" - does it mention double circle of Soviet sailors around them and that people were herded to """"welcome"""" Soviets?   """,0,0,0,0,0,0
123911,96c119a8b066983c,"I understand, Hitler. You and your chronies have successfully raped the formerly free encyclopedia into your own ideal image. Maybe I was adding to my stub before it was marked for speedy delete within seconds of posting. Fucking WikiNazi.",1,0,1,0,0,0
41334,6e3dc2708a914e10,the change of the pic,0,0,0,0,0,0
120642,85537aed844b4bbb,"dont use spaces, dumbass",1,0,1,0,0,0
44187,75ff13d9057effc7,A physical structure that no longer exists in an architectural form; was put together by 'rule of thumb builders' ... Certainly no architects were harmed in the construction of this object ...,0,0,0,0,0,0
151901,84857d9822a7e7ea,"VOLTAR? 

What the heck is Voltar supposed to be?",0,0,0,0,0,0
43156,732833672c889847,"""I've noticed that you are from the UK and you served with the Royal Air Force. Maybe, considering the memory of No. 303 Polish Fighter Squadron and its contribution in the Battle of Britain (as the article says: """"However, Polish and Czech fliers proved to be especially effective. The pre-war Polish Air Force had lengthy and extensive training, and high standards; with Poland conquered and under brutal German occupation, the pilots of No. 303 (Polish) Squadron, the highest-scoring Allied unit, were strongly motivated""""), could you pay some more attention on the article 2010 Polish Air Force Tu-154 crash and the information I brought up on the talk page ? Regards,   

""",0,0,0,0,0,0
52708,8ce403cbc85ca466,No it wasnt whoever you are.,0,0,0,0,0,0
129768,b6285e4aa265da7a,"It is not a content dispute. Halaqah's stalking me and undoing all of my edits. He has no interest in this particular article or its content, only in undoing my edits because of a personal grudge. If you don't believe me, look at our edit histories. 79.97.171.208",0,0,0,0,0,0
111482,54639d69da6123ac,"""

The name is mentioned at the top of the page. Are you blind? Please stop removing citations. Citations are not expected to """"add information to the article"""", they are expected to support the information in the article, as this one does. Cheers! — """,0,0,0,0,0,0
75289,c9641204efa309dc,"ANI about WP:COI in your recent edits 

Please see here.",0,0,0,0,0,0
62816,a80e2bd02b578f6d,"I have never seen an example of where the Jesus Bloodline theory has ever been linked to esoteric Christianity of the variety explained in the Wikipedia article, which predates the 1970s and goes back centuries when it was to do with metaphysical and not with material concepts.",0,0,0,0,0,0
58062,9b7a7b5798ea6c9b,"""
The fact that people are denying a place for this article and forcing the content to be in the album, has no bearing on whether this article should exist. Yes it fails the three enumerated reasons, but those are not criteria, but rather suggested considerations. Reread the first sentence: """"Songs and singles are probably notable if they have been the subject[1] of multiple, non-trivial[2] published works whose sources are independent of the artist and label. This includes published works in all forms, such as newspaper articles, other books, television documentaries and reviews"""". This song passes that test. Let your fingers do the walking on google. There are several articles out there. (T / C / WP:FOUR / WP:CHICAGO / WP:WAWARD) """,0,0,0,0,0,0
102931,26e079f7a027ee69,"I love this LIBERALS DELIBERATELY leave info out about their heroes, but rush to judgement about conservatives.This DarkGray dufas is trying to BLOCKADE the truth.
And the person who was FOOLISH enough to actually find a reliable source doesn't realize wiki has NO intention of posting anything harmful to their icons...reliable sources or not.
The liberals that control wikipedia are like the Old Soviet Style MOBSTERS.162.216.14.26",0,0,0,0,0,0
98912,112b960f6cc1dea0,"Ahh Ahh Correction, heres what I meant to put.
http://en.wikipedia.org/wiki/Corruption 71.192.72.22",0,0,0,0,0,0
47174,7dfc2519bf63cab3,Good god this needs a cleanup!,0,0,0,0,0,0
64262,abf620f8d72ac6e4,"Strange thing to write an article about a game, mentioning all kind of odd trivia, but excluding the actual rules to the game and not even mentioning what the overall goal is.",0,0,0,0,0,0
61660,a5065ad1d765434d,"At the end I just made a redirect to the article for Strambino, which is the municipality where the place is located.",0,0,0,0,0,0
120440,842e94be51735606,"Well Benjamin's unorthodox Marxism has earned him a few (Marxist) critics, but a fraud? a crank? Benjamin is by all accounts considered one of the more original writers we've had. I suppose you'd think Sontag also gave her best New York Intellectual effort when praising Adorno's writing? Such calumny is heresy as you well know! But I'm sure you base your accusations of obscurantism on your reading of Benjamin in the original . . . .   FM",0,0,0,0,0,0
73134,c3a34ab63ed18bc1,"I'm going to track you down 

I am going to track you down and do horrible violent things to you. This is a sincere threat which I would take seriously if I were you.

BEHEAD THOSE WHO INSULT ISLAM 82.165.144.51",1,0,0,1,0,0
98916,112f70a35ab47a21,on the collective gene pool,0,0,0,0,0,0
86957,e891915f9b6e7139,"The puppet has been blocked, but the puppetmaster is still free, they will come back after the autoblock to cause more trouble.",0,0,0,0,0,0
72689,c2774ff40197ab0d,"Ratigan was fired for one reason only- he was in the process of doing an expose' on Goldman Sachs, and his producers were ordered to fire him and get him off CNBC.

I'm sorry you lifelong wikipedia editors can't understand how the real word works, or what my previous sentence even means, but why don't you take a break from your OCD and allow truth to be told?",0,0,0,0,0,0
36492,61780f0cfdd55ec2,"Please refrain from using the term, Fair Dinkum, and use start using real.",0,0,0,0,0,0
70860,bdab2afefdaf5298,"""

 Wikipedia and copyright 
 Hello Perrytrev, and welcome to Wikipedia. Your addition to Framlingham College has had to be removed, as it appears to have added copyrighted material without permission from the copyright holder. While we appreciate your contributing to Wikipedia, there are certain things you must keep in mind about using information from your sources to avoid copyright or plagiarism issues here.

You can only copy/translate a small amount of a source, and you must mark what you take as a direct quotation with double quotation marks ("""") and a cited source. You can read about this at Wikipedia:Non-free content in the sections on """"text"""". See also Help:Referencing for beginners, for how to cite sources here.
Aside from limited quotation, you must put all information in your own words and structure, in proper paraphrase. Following the source's words too closely can create copyright problems, so it is not permitted here; see Wikipedia:Close paraphrasing. (There is a college-level introduction to paraphrase, with examples, hosted by the Online Writing Lab of Purdue.) Even when using your own words, you are still, however, asked to cite your sources to verify information and to demonstrate that the content is not original research. 
Our primary policy on using copyrighted content is Wikipedia:Copyrights. You may also want to review Wikipedia:Copy-paste. 
If you own the copyright to the source you want to copy or are a designated agent, you may be able to license that text so that we can publish it here. However, there are steps that must be taken to verify that license before you do. See Wikipedia:Donating copyrighted materials.
In very rare cases (that is, for sources that are public domain or compatibly licensed), it may be possible to include greater portions of a source text. However, please seek help at the help desk before adding such content to the article. 99.9% of sources may not be added in this way, so it is necessary to seek confirmation first. If you do confirm that a source is public domain or compatibly licensed, you will still need to provide full attribution; see Wikipedia:Plagiarism for the steps you need to follow.
Also note that Wikipedia articles may not be copied or translated without attribution. If you want to copy or translate from another Wikipedia project or article, you can, but please follow the steps in Wikipedia:Copying within Wikipedia.

It's very important that contributors understand and follow these practices, as policy requires that people who persistently do not must be blocked from editing. If you have any questions about this, you are welcome to leave me a message on my talk page.  Thank you.    """,0,0,0,0,0,0
124456,99c96f41e8b993cc,"""

 Islamic Science 

There's been some discussion previously of the need for an article on the History of Islamic Science.  At present there is a small section of that sort in the article on Islamic Science.

There's a real potential for tension there because two different groups are interested in the topic of Islamic Science, and these two groups define it in very different ways. I am concerned that the different assumptions of these two groups may lead to unnecessary conflict, which can be avoided by dividing the present article in two.

 The article """"Islamic science"""" seems to have been founded by advocates of a modern intellectual movement called """"Islamic science,"""" which seeks to establish the practice of science within a particular set of traditional Islamic religious norms. Thus the article defines """"Islamic science [as] science in the context of traditional religious ideas of Islam, including its ethics and philosophy. A Muslim engaged in this field is called a Muslim scientist. This is not the same as science as conducted by Muslims in the secular context"""" (my emphasis).

 Historians of science, on the other hand, find this definition excessively constraining, since we investigate the ways in which scholars within the Islamic world developed scientific ideas through original research and by drawing on and transforming the ideas of their neighbors and predecessors. It really doesn't matter to historians of science whether the particular scientist was Muslim (e.g., al-Khwarizmi), Sabian (e.g., Thabit ibn Qurra), Christian (e.g., Hunain ibn Ishaq), or Jewish (e.g., Hasdai ibn Shaprut), whether he advocated strict adherence to Muslim traditions (e.g. al-Ghazzali) or was critical of tradition and open to the ideas of foreign philosophers (e.g. Averroës), or whether he worked in a religious or secular context. If he studied natural phenomena and worked within the Islamic world, his work fits the historians' broader definition of Islamic science.

These contradictory expectations are likely to lead to conflict in two or more different ways:

 When historians wish to discuss scholars who don't follow traditional Islamic religious norms, while advocates of the modern movement would wish to delete these from the discussion. 

 When advocates of the modern Islamic science movement wish to discuss those modern scholars who contribute to the development of that movement, while historians would wish to delete them as not relevant to the historical development of science in Islamic cultures. 

Rather than go this unhappy route, I propose an amicable divorce, removing the section on the History of Islamic Science (perhaps renamed History of Science in Islam) and making it a separate article under the History of Science portal, and leaving the remaining article on Islamic Science as part of the series of articles on Islam.  """,0,0,0,0,0,0
26717,46d0500bc86e3e80,"""

 Stuart is David Stuart (Michigan politician), I presume. It looks like you may have overlooked Battle of Milliken's Bend. I don't have a particular interest in the subject, but you need to be careful of the controversy surrounding blacks in the Confederate Army. There is a current trend on the Internet to try to convince people that there were nontrivial numbers who actually fought in uniform (rather than slave laborers, cooks, Teamsters, etc.), but this theory is roundly denounced by virtually all credible Civil War historians. Gary Gallagher, for instance, has stated """"If there were blacks serving as soldiers in the Confederate Army, Robert E. Lee would certainly have wanted to know about it.""""   """,0,0,0,0,0,0
151723,81c80f3891fd2787,"Thanks 
I appreciate the barnstar COGDEN. I didn't realize how many scan errors there were in the existing web sources of the JoD until I started this - there isn't a fully correct version out there, and this source of information is a very important one. My goal now is to produce the most correct version of JoD, with page breaks, in Wikisource. I will eventually get it done.:-)",0,0,0,0,0,0
123167,92e71551167d99f5,"Typical neo-con sympathiser, imposing his personal views on us all and deciding (with no authority to do so) what is warranted and what is unwarranted by somehow claiming a mandate when none exists. Desist from your rambling and mildly amusing pontifications as they are tangential and deal with the issue, that being that there are no objectively neutral verifiable sources to back your ill-conceived assertion about the neo-conservatist legacy of the late Senator. The sources are not reliable as they are agenda-based in their nature.",0,0,0,0,0,0
36977,62c0d3d0a2151c1e,That's of course apart from the article-cide committed above. TRAVELLINGCARIMy storyTell me yours,0,0,0,0,0,0
